,CodigoEstacion,Fecha,Variable,Valor,Unidad
3079,12015100,2018-05-26,Velocidad del viento,4.7,m/s
3080,12015100,2018-05-27,Velocidad del viento,4.5,m/s
3081,12015100,2018-05-28,Velocidad del viento,3.8,m/s
3082,12015100,2018-05-29,Velocidad del viento,3.3,m/s
3083,12015100,2018-05-30,Velocidad del viento,3.9,m/s
3084,12015100,2018-05-31,Velocidad del viento,4.9,m/s
3085,12015100,2018-06-01,Velocidad del viento,3.9,m/s
3086,12015100,2018-06-02,Velocidad del viento,3.5,m/s
3087,12015100,2018-06-03,Velocidad del viento,2.4,m/s
3088,12015100,2018-06-04,Velocidad del viento,3.1,m/s
3089,12015100,2018-06-05,Velocidad del viento,3.5,m/s
3090,12015100,2018-06-06,Velocidad del viento,3.4,m/s
3091,12015100,2018-06-07,Velocidad del viento,3.4,m/s
3092,12015100,2018-06-08,Velocidad del viento,3.1,m/s
3093,12015100,2018-06-09,Velocidad del viento,3.5,m/s
3094,12015100,2018-06-10,Velocidad del viento,3.9,m/s
3095,12015100,2018-06-11,Velocidad del viento,3.3,m/s
3096,12015100,2018-06-12,Velocidad del viento,2.5,m/s
3097,12015100,2018-06-13,Velocidad del viento,3.6,m/s
3098,12015100,2018-06-14,Velocidad del viento,5.9,m/s
3099,12015100,2018-06-15,Velocidad del viento,3.0,m/s
3100,12015100,2018-06-16,Velocidad del viento,2.3,m/s
3101,12015100,2018-06-17,Velocidad del viento,3.5,m/s
3102,12015100,2018-06-18,Velocidad del viento,3.7,m/s
3103,12015100,2018-06-19,Velocidad del viento,3.9,m/s
3104,12015100,2018-06-20,Velocidad del viento,3.3,m/s
3105,12015100,2018-06-21,Velocidad del viento,2.5,m/s
3106,12015100,2018-06-22,Velocidad del viento,2.5,m/s
3107,12015100,2018-06-23,Velocidad del viento,3.4,m/s
3108,12015100,2018-06-24,Velocidad del viento,3.8,m/s
3109,12015100,2018-06-25,Velocidad del viento,2.8,m/s
3110,12015100,2018-06-26,Velocidad del viento,4.2,m/s
3111,12015100,2018-06-27,Velocidad del viento,3.1,m/s
3112,12015100,2018-06-28,Velocidad del viento,4.4,m/s
3113,12015100,2018-06-29,Velocidad del viento,3.9,m/s
3114,12015100,2018-06-30,Velocidad del viento,3.1,m/s
3115,12015100,2018-07-01,Velocidad del viento,3.3,m/s
3116,12015100,2018-07-02,Velocidad del viento,5.8,m/s
3117,12015100,2018-07-03,Velocidad del viento,2.9,m/s
3118,12015100,2018-07-04,Velocidad del viento,4.0,m/s
3119,12015100,2018-07-05,Velocidad del viento,6.1,m/s
3120,12015100,2018-07-06,Velocidad del viento,3.5,m/s
3121,12015100,2018-07-07,Velocidad del viento,3.9,m/s
3122,12015100,2018-07-08,Velocidad del viento,5.6,m/s
3123,12015100,2018-07-09,Velocidad del viento,4.8,m/s
3124,12015100,2018-07-10,Velocidad del viento,5.1,m/s
3125,12015100,2018-07-11,Velocidad del viento,3.6,m/s
3126,12015100,2018-07-12,Velocidad del viento,4.4,m/s
3127,12015100,2018-07-13,Velocidad del viento,3.6,m/s
3128,12015100,2018-07-14,Velocidad del viento,3.7,m/s
3129,12015100,2018-07-15,Velocidad del viento,3.1,m/s
3130,12015100,2018-07-16,Velocidad del viento,4.4,m/s
3131,12015100,2018-07-17,Velocidad del viento,3.7,m/s
3132,12015100,2018-07-18,Velocidad del viento,4.7,m/s
3133,12015100,2018-07-19,Velocidad del viento,3.5,m/s
3134,12015100,2018-07-20,Velocidad del viento,2.7,m/s
3135,12015100,2018-07-21,Velocidad del viento,0.9,m/s
3136,12015100,2018-07-22,Velocidad del viento,3.0,m/s
3137,12015100,2018-07-23,Velocidad del viento,4.8,m/s
3138,12015100,2018-07-24,Velocidad del viento,4.2,m/s
3139,12015100,2018-07-25,Velocidad del viento,3.2,m/s
3140,12015100,2018-07-26,Velocidad del viento,4.8,m/s
3141,12015100,2018-07-27,Velocidad del viento,5.3,m/s
3142,12015100,2018-07-28,Velocidad del viento,3.0,m/s
3143,12015100,2018-07-29,Velocidad del viento,3.1,m/s
3144,12015100,2018-07-30,Velocidad del viento,5.3,m/s
3145,12015100,2018-07-31,Velocidad del viento,4.7,m/s
3146,12015100,2018-08-01,Velocidad del viento,5.2,m/s
3147,12015100,2018-08-02,Velocidad del viento,3.0,m/s
3148,12015100,2018-08-03,Velocidad del viento,4.1,m/s
3149,12015100,2018-08-04,Velocidad del viento,2.6,m/s
3150,12015100,2018-08-05,Velocidad del viento,4.3,m/s
3151,12015100,2018-08-06,Velocidad del viento,3.3,m/s
3152,12015100,2018-08-07,Velocidad del viento,4.0,m/s
3153,12015100,2018-08-08,Velocidad del viento,4.0,m/s
3154,12015100,2018-08-09,Velocidad del viento,4.0,m/s
3155,12015100,2018-08-10,Velocidad del viento,3.0,m/s
3156,12015100,2018-08-11,Velocidad del viento,5.2,m/s
3157,12015100,2018-08-12,Velocidad del viento,5.1,m/s
3158,12015100,2018-08-13,Velocidad del viento,4.4,m/s
3159,12015100,2018-08-14,Velocidad del viento,4.8,m/s
3160,12015100,2018-08-15,Velocidad del viento,3.0,m/s
3161,12015100,2018-08-16,Velocidad del viento,6.2,m/s
3162,12015100,2018-08-17,Velocidad del viento,5.2,m/s
3163,12015100,2018-08-18,Velocidad del viento,4.0,m/s
3164,12015100,2018-08-19,Velocidad del viento,3.9,m/s
3165,12015100,2018-08-20,Velocidad del viento,4.4,m/s
3166,12015100,2018-08-21,Velocidad del viento,4.6,m/s
3167,12015100,2018-08-22,Velocidad del viento,3.1,m/s
3168,12015100,2018-08-23,Velocidad del viento,3.3,m/s
3169,12015100,2018-08-24,Velocidad del viento,4.2,m/s
3170,12015100,2018-08-25,Velocidad del viento,4.9,m/s
3171,12015100,2018-08-26,Velocidad del viento,3.0,m/s
3172,12015100,2018-08-27,Velocidad del viento,3.4,m/s
3173,12015100,2018-08-28,Velocidad del viento,3.0,m/s
3174,12015100,2018-08-29,Velocidad del viento,3.9,m/s
3175,12015100,2018-08-30,Velocidad del viento,5.4,m/s
3176,12015100,2018-08-31,Velocidad del viento,4.1,m/s
3177,12015100,2018-09-01,Velocidad del viento,2.6,m/s
3178,12015100,2018-09-02,Velocidad del viento,3.1,m/s
3179,12015100,2018-09-03,Velocidad del viento,3.5,m/s
3180,12015100,2018-09-04,Velocidad del viento,3.8,m/s
3181,12015100,2018-09-05,Velocidad del viento,2.8,m/s
3182,12015100,2018-09-06,Velocidad del viento,3.8,m/s
3183,12015100,2018-09-07,Velocidad del viento,5.1,m/s
3184,12015100,2018-09-08,Velocidad del viento,3.4,m/s
3185,12015100,2018-09-09,Velocidad del viento,3.4,m/s
3186,12015100,2018-09-10,Velocidad del viento,3.0,m/s
3187,12015100,2018-09-11,Velocidad del viento,5.1,m/s
3188,12015100,2018-09-12,Velocidad del viento,4.4,m/s
3189,12015100,2018-09-13,Velocidad del viento,4.2,m/s
3190,12015100,2018-09-14,Velocidad del viento,3.5,m/s
3191,12015100,2018-09-15,Velocidad del viento,5.5,m/s
3192,12015100,2018-09-16,Velocidad del viento,3.4,m/s
3193,12015100,2018-09-17,Velocidad del viento,5.8,m/s
3194,12015100,2018-09-18,Velocidad del viento,4.6,m/s
3195,12015100,2018-09-19,Velocidad del viento,3.4,m/s
3196,12015100,2018-09-20,Velocidad del viento,4.2,m/s
3197,12015100,2018-09-21,Velocidad del viento,3.3,m/s
3198,12015100,2018-09-22,Velocidad del viento,2.9,m/s
3199,12015100,2018-09-23,Velocidad del viento,3.9,m/s
3200,12015100,2018-09-24,Velocidad del viento,2.7,m/s
3201,12015100,2018-09-25,Velocidad del viento,3.5,m/s
3202,12015100,2018-09-26,Velocidad del viento,4.9,m/s
3203,12015100,2018-09-27,Velocidad del viento,4.6,m/s
3204,12015100,2018-09-28,Velocidad del viento,4.4,m/s
3205,12015100,2018-09-29,Velocidad del viento,3.4,m/s
3206,12015100,2018-09-30,Velocidad del viento,2.8,m/s
3207,12015100,2018-10-01,Velocidad del viento,3.5,m/s
3208,12015100,2018-10-02,Velocidad del viento,4.9,m/s
3209,12015100,2018-10-03,Velocidad del viento,5.2,m/s
3210,12015100,2018-10-04,Velocidad del viento,4.5,m/s
3211,12015100,2018-10-05,Velocidad del viento,4.8,m/s
3212,12015100,2018-10-06,Velocidad del viento,3.7,m/s
3213,12015100,2018-10-07,Velocidad del viento,2.9,m/s
3214,12015100,2018-10-08,Velocidad del viento,6.6,m/s
3215,12015100,2018-10-09,Velocidad del viento,5.7,m/s
3216,12015100,2018-10-10,Velocidad del viento,5.5,m/s
3217,12015100,2018-10-11,Velocidad del viento,5.3,m/s
3218,12015100,2018-10-12,Velocidad del viento,6.0,m/s
3219,12015100,2018-10-13,Velocidad del viento,4.9,m/s
3220,12015100,2018-10-14,Velocidad del viento,3.8,m/s
3221,12015100,2018-10-15,Velocidad del viento,3.4,m/s
3222,12015100,2018-10-16,Velocidad del viento,4.1,m/s
3223,12015100,2018-10-17,Velocidad del viento,5.0,m/s
3224,12015100,2018-10-18,Velocidad del viento,4.5,m/s
3225,12015100,2018-10-19,Velocidad del viento,3.6,m/s
3226,12015100,2018-10-20,Velocidad del viento,3.9,m/s
3227,12015100,2018-10-21,Velocidad del viento,5.0,m/s
3228,12015100,2018-10-22,Velocidad del viento,4.7,m/s
3229,12015100,2018-10-23,Velocidad del viento,4.4,m/s
3230,12015100,2018-10-24,Velocidad del viento,3.9,m/s
3231,12015100,2018-10-25,Velocidad del viento,4.1,m/s
3232,12015100,2018-10-26,Velocidad del viento,3.3,m/s
3233,12015100,2018-10-27,Velocidad del viento,4.1,m/s
3234,12015100,2018-10-28,Velocidad del viento,3.9,m/s
3235,12015100,2018-10-29,Velocidad del viento,4.4,m/s
3236,12015100,2018-10-30,Velocidad del viento,2.8,m/s
3237,12015100,2018-10-31,Velocidad del viento,4.4,m/s
3238,12015100,2018-11-01,Velocidad del viento,5.0,m/s
3239,12015100,2018-11-02,Velocidad del viento,4.2,m/s
3240,12015100,2018-11-03,Velocidad del viento,3.2,m/s
3241,12015100,2018-11-04,Velocidad del viento,4.5,m/s
3242,12015100,2018-11-05,Velocidad del viento,5.4,m/s
3243,12015100,2018-11-06,Velocidad del viento,3.0,m/s
3244,12015100,2018-11-07,Velocidad del viento,5.7,m/s
3245,12015100,2018-11-08,Velocidad del viento,5.1,m/s
3246,12015100,2018-11-09,Velocidad del viento,3.8,m/s
3247,12015100,2018-11-10,Velocidad del viento,3.2,m/s
3248,12015100,2018-11-11,Velocidad del viento,4.8,m/s
3249,12015100,2018-11-12,Velocidad del viento,3.6,m/s
3250,12015100,2018-11-13,Velocidad del viento,4.0,m/s
3251,12015100,2018-11-14,Velocidad del viento,4.6,m/s
3252,12015100,2018-11-15,Velocidad del viento,3.1,m/s
3253,12015100,2018-11-16,Velocidad del viento,3.8,m/s
3254,12015100,2018-11-17,Velocidad del viento,2.8,m/s
3255,12015100,2018-11-18,Velocidad del viento,4.6,m/s
3256,12015100,2018-11-19,Velocidad del viento,3.3,m/s
3257,12015100,2018-11-20,Velocidad del viento,5.5,m/s
3258,12015100,2018-11-21,Velocidad del viento,4.2,m/s
3259,12015100,2018-11-22,Velocidad del viento,4.0,m/s
3260,12015100,2018-11-23,Velocidad del viento,3.3,m/s
3261,12015100,2018-11-24,Velocidad del viento,5.8,m/s
3262,12015100,2018-11-25,Velocidad del viento,4.8,m/s
3263,12015100,2018-11-26,Velocidad del viento,4.1,m/s
3264,12015100,2018-11-27,Velocidad del viento,5.0,m/s
3265,12015100,2018-11-28,Velocidad del viento,3.4,m/s
3266,12015100,2018-11-29,Velocidad del viento,3.5,m/s
3267,12015100,2018-11-30,Velocidad del viento,5.0,m/s
3268,12015100,2018-12-01,Velocidad del viento,3.1,m/s
3269,12015100,2018-12-02,Velocidad del viento,3.1,m/s
3270,12015100,2018-12-03,Velocidad del viento,3.1,m/s
3271,12015100,2018-12-04,Velocidad del viento,4.0,m/s
3272,12015100,2018-12-05,Velocidad del viento,3.9,m/s
3273,12015100,2018-12-06,Velocidad del viento,5.1,m/s
3274,12015100,2018-12-07,Velocidad del viento,4.8,m/s
3275,12015100,2018-12-08,Velocidad del viento,2.6,m/s
3276,12015100,2018-12-09,Velocidad del viento,5.2,m/s
3277,12015100,2018-12-10,Velocidad del viento,5.1,m/s
3278,12015100,2018-12-11,Velocidad del viento,6.1,m/s
3279,12015100,2018-12-12,Velocidad del viento,6.5,m/s
3280,12015100,2018-12-13,Velocidad del viento,5.5,m/s
3281,12015100,2018-12-14,Velocidad del viento,3.6,m/s
3282,12015100,2018-12-15,Velocidad del viento,5.3,m/s
3283,12015100,2018-12-16,Velocidad del viento,7.3,m/s
3284,12015100,2018-12-17,Velocidad del viento,6.2,m/s
3285,12015100,2018-12-18,Velocidad del viento,5.3,m/s
3286,12015100,2018-12-19,Velocidad del viento,5.0,m/s
3287,12015100,2018-12-20,Velocidad del viento,3.0,m/s
3288,12015100,2018-12-21,Velocidad del viento,6.2,m/s
3289,12015100,2018-12-22,Velocidad del viento,5.8,m/s
3290,12015100,2018-12-23,Velocidad del viento,5.2,m/s
3291,12015100,2018-12-24,Velocidad del viento,6.5,m/s
3292,12015100,2018-12-25,Velocidad del viento,5.9,m/s
3293,12015100,2018-12-26,Velocidad del viento,6.7,m/s
3294,12015100,2018-12-27,Velocidad del viento,5.4,m/s
3295,12015100,2018-12-28,Velocidad del viento,6.5,m/s
3296,12015100,2018-12-29,Velocidad del viento,5.5,m/s
3297,12015100,2018-12-30,Velocidad del viento,7.0,m/s
3298,12015100,2018-12-31,Velocidad del viento,6.5,m/s
3299,12015100,2019-01-01,Velocidad del viento,6.1,m/s
3300,12015100,2019-01-02,Velocidad del viento,5.8,m/s
3301,12015100,2019-01-03,Velocidad del viento,6.9,m/s
3302,12015100,2019-01-04,Velocidad del viento,7.5,m/s
3303,12015100,2019-01-05,Velocidad del viento,5.9,m/s
3304,12015100,2019-01-06,Velocidad del viento,7.2,m/s
3305,12015100,2019-01-07,Velocidad del viento,5.2,m/s
3306,12015100,2019-01-08,Velocidad del viento,6.0,m/s
3307,12015100,2019-01-09,Velocidad del viento,4.8,m/s
3308,12015100,2019-01-10,Velocidad del viento,5.8,m/s
3309,12015100,2019-01-11,Velocidad del viento,6.9,m/s
3310,12015100,2019-01-12,Velocidad del viento,7.0,m/s
3311,12015100,2019-01-13,Velocidad del viento,7.2,m/s
3312,12015100,2019-01-14,Velocidad del viento,6.4,m/s
3313,12015100,2019-01-15,Velocidad del viento,5.7,m/s
3314,12015100,2019-01-16,Velocidad del viento,7.8,m/s
3315,12015100,2019-01-17,Velocidad del viento,7.3,m/s
3316,12015100,2019-01-18,Velocidad del viento,7.7,m/s
3317,12015100,2019-01-19,Velocidad del viento,6.9,m/s
3318,12015100,2019-01-20,Velocidad del viento,7.2,m/s
3319,12015100,2019-01-21,Velocidad del viento,7.0,m/s
3320,12015100,2019-01-22,Velocidad del viento,7.2,m/s
3321,12015100,2019-01-23,Velocidad del viento,5.6,m/s
3322,12015100,2019-01-24,Velocidad del viento,7.1,m/s
3323,12015100,2019-01-25,Velocidad del viento,6.3,m/s
3324,12015100,2019-01-26,Velocidad del viento,6.3,m/s
3325,12015100,2019-01-27,Velocidad del viento,3.9,m/s
3326,12015100,2019-01-28,Velocidad del viento,5.9,m/s
3327,12015100,2019-01-29,Velocidad del viento,8.5,m/s
3328,12015100,2019-01-30,Velocidad del viento,7.3,m/s
3329,12015100,2019-01-31,Velocidad del viento,7.2,m/s
3330,12015100,2019-02-01,Velocidad del viento,5.5,m/s
3331,12015100,2019-02-02,Velocidad del viento,7.2,m/s
3332,12015100,2019-02-03,Velocidad del viento,7.6,m/s
3333,12015100,2019-02-04,Velocidad del viento,8.2,m/s
3334,12015100,2019-02-05,Velocidad del viento,8.6,m/s
3335,12015100,2019-02-06,Velocidad del viento,7.3,m/s
3336,12015100,2019-02-07,Velocidad del viento,7.2,m/s
3337,12015100,2019-02-08,Velocidad del viento,8.2,m/s
3338,12015100,2019-02-09,Velocidad del viento,8.5,m/s
3339,12015100,2019-02-10,Velocidad del viento,6.8,m/s
3340,12015100,2019-02-11,Velocidad del viento,6.9,m/s
3341,12015100,2019-02-12,Velocidad del viento,4.3,m/s
3342,12015100,2019-02-13,Velocidad del viento,5.7,m/s
3343,12015100,2019-02-14,Velocidad del viento,6.5,m/s
3344,12015100,2019-02-15,Velocidad del viento,5.6,m/s
3345,12015100,2019-02-16,Velocidad del viento,7.1,m/s
3346,12015100,2019-02-17,Velocidad del viento,5.8,m/s
3347,12015100,2019-02-18,Velocidad del viento,5.9,m/s
3348,12015100,2019-02-19,Velocidad del viento,5.8,m/s
3349,12015100,2019-02-20,Velocidad del viento,4.4,m/s
3350,12015100,2019-02-21,Velocidad del viento,7.5,m/s
3351,12015100,2019-02-22,Velocidad del viento,7.3,m/s
3352,12015100,2019-02-23,Velocidad del viento,5.8,m/s
3353,12015100,2019-02-24,Velocidad del viento,6.2,m/s
3354,12015100,2019-02-25,Velocidad del viento,7.0,m/s
3355,12015100,2019-02-26,Velocidad del viento,6.9,m/s
3356,12015100,2019-02-27,Velocidad del viento,5.7,m/s
3357,12015100,2019-02-28,Velocidad del viento,6.3,m/s
3358,12015100,2019-03-01,Velocidad del viento,6.1,m/s
3359,12015100,2019-03-02,Velocidad del viento,6.5,m/s
3360,12015100,2019-03-03,Velocidad del viento,6.0,m/s
3361,12015100,2019-03-04,Velocidad del viento,7.2,m/s
3362,12015100,2019-03-05,Velocidad del viento,7.4,m/s
3363,12015100,2019-03-06,Velocidad del viento,8.8,m/s
3364,12015100,2019-03-07,Velocidad del viento,8.6,m/s
3365,12015100,2019-03-08,Velocidad del viento,8.5,m/s
3366,12015100,2019-03-09,Velocidad del viento,7.8,m/s
3367,12015100,2019-03-10,Velocidad del viento,5.6,m/s
3368,12015100,2019-03-11,Velocidad del viento,6.5,m/s
3369,12015100,2019-03-12,Velocidad del viento,7.8,m/s
3370,12015100,2019-03-13,Velocidad del viento,8.4,m/s
3371,12015100,2019-03-14,Velocidad del viento,7.6,m/s
3372,12015100,2019-03-15,Velocidad del viento,6.4,m/s
3373,12015100,2019-03-16,Velocidad del viento,9.0,m/s
3374,12015100,2019-03-17,Velocidad del viento,7.5,m/s
3375,12015100,2019-03-18,Velocidad del viento,7.6,m/s
3376,12015100,2019-03-19,Velocidad del viento,2.3,m/s
3377,12015100,2019-03-20,Velocidad del viento,5.9,m/s
3378,12015100,2019-03-21,Velocidad del viento,7.8,m/s
3379,12015100,2019-03-22,Velocidad del viento,9.2,m/s
3380,12015100,2019-03-23,Velocidad del viento,6.6,m/s
3381,12015100,2019-03-24,Velocidad del viento,5.7,m/s
3382,12015100,2019-03-25,Velocidad del viento,6.9,m/s
3383,12015100,2019-03-26,Velocidad del viento,6.3,m/s
3384,12015100,2019-03-27,Velocidad del viento,9.0,m/s
3385,12015100,2019-03-28,Velocidad del viento,5.6,m/s
3386,12015100,2019-03-29,Velocidad del viento,4.5,m/s
3387,12015100,2019-03-30,Velocidad del viento,8.1,m/s
3388,12015100,2019-03-31,Velocidad del viento,6.8,m/s
3389,12015100,2019-04-01,Velocidad del viento,4.6,m/s
3390,12015100,2019-04-02,Velocidad del viento,2.4,m/s
3391,12015100,2019-04-03,Velocidad del viento,7.7,m/s
3392,12015100,2019-04-04,Velocidad del viento,6.4,m/s
3393,12015100,2019-04-05,Velocidad del viento,4.1,m/s
3394,12015100,2019-04-06,Velocidad del viento,5.1,m/s
3395,12015100,2019-04-07,Velocidad del viento,5.0,m/s
3396,12015100,2019-04-08,Velocidad del viento,5.6,m/s
3397,12015100,2019-04-09,Velocidad del viento,3.6,m/s
3398,12015100,2019-04-10,Velocidad del viento,3.6,m/s
3399,12015100,2019-04-11,Velocidad del viento,4.9,m/s
3400,12015100,2019-04-12,Velocidad del viento,6.9,m/s
3401,12015100,2019-04-13,Velocidad del viento,5.7,m/s
3402,12015100,2019-04-14,Velocidad del viento,2.6,m/s
3403,12015100,2019-04-15,Velocidad del viento,4.6,m/s
3404,12015100,2019-04-16,Velocidad del viento,6.3,m/s
3405,12015100,2019-04-17,Velocidad del viento,7.4,m/s
3406,12015100,2019-04-18,Velocidad del viento,3.8,m/s
3407,12015100,2019-04-19,Velocidad del viento,5.1,m/s
3408,12015100,2019-04-20,Velocidad del viento,4.0,m/s
3409,12015100,2019-04-21,Velocidad del viento,5.0,m/s
3410,12015100,2019-04-22,Velocidad del viento,5.3,m/s
3411,12015100,2019-04-23,Velocidad del viento,6.2,m/s
3412,12015100,2019-04-24,Velocidad del viento,6.7,m/s
3413,12015100,2019-04-25,Velocidad del viento,6.5,m/s
3414,12015100,2019-04-26,Velocidad del viento,5.4,m/s
3415,12015100,2019-04-27,Velocidad del viento,6.2,m/s
3416,12015100,2019-04-28,Velocidad del viento,6.9,m/s
3417,12015100,2019-04-29,Velocidad del viento,4.8,m/s
3418,12015100,2019-04-30,Velocidad del viento,4.8,m/s
3419,12015100,2019-05-01,Velocidad del viento,6.9,m/s
3420,12015100,2019-05-02,Velocidad del viento,7.2,m/s
3421,12015100,2019-05-03,Velocidad del viento,5.3,m/s
3422,12015100,2019-05-04,Velocidad del viento,4.7,m/s
3423,12015100,2019-05-05,Velocidad del viento,6.3,m/s
3424,12015100,2019-05-06,Velocidad del viento,5.1,m/s
3425,12015100,2019-05-07,Velocidad del viento,3.0,m/s
3426,12015100,2019-05-08,Velocidad del viento,3.7,m/s
3427,12015100,2019-05-09,Velocidad del viento,3.5,m/s
3428,12015100,2019-05-10,Velocidad del viento,3.5,m/s
3429,12015100,2019-05-11,Velocidad del viento,5.3,m/s
3430,12015100,2019-05-12,Velocidad del viento,3.8,m/s
3431,12015100,2019-05-13,Velocidad del viento,4.2,m/s
3432,12015100,2019-05-14,Velocidad del viento,3.2,m/s
3433,12015100,2019-05-15,Velocidad del viento,4.2,m/s
3434,12015100,2019-05-16,Velocidad del viento,4.6,m/s
3435,12015100,2019-05-17,Velocidad del viento,3.7,m/s
3436,12015100,2019-05-18,Velocidad del viento,5.4,m/s
3437,12015100,2019-05-19,Velocidad del viento,4.5,m/s
3438,12015100,2019-05-20,Velocidad del viento,6.2,m/s
3439,12015100,2019-05-21,Velocidad del viento,2.9,m/s
3440,12015100,2019-05-22,Velocidad del viento,3.0,m/s
3441,12015100,2019-05-23,Velocidad del viento,3.3,m/s
3442,12015100,2019-05-24,Velocidad del viento,3.5,m/s
3443,12015100,2019-05-25,Velocidad del viento,4.0,m/s
3444,12015100,2019-05-26,Velocidad del viento,3.7,m/s
3445,12015100,2019-05-27,Velocidad del viento,4.1,m/s
3446,12015100,2019-05-28,Velocidad del viento,3.8,m/s
3447,12015100,2019-05-29,Velocidad del viento,4.8,m/s
3448,12015100,2019-05-30,Velocidad del viento,2.2,m/s
3449,12015100,2019-05-31,Velocidad del viento,4.3,m/s
3450,12015100,2019-06-01,Velocidad del viento,4.5,m/s
3451,12015100,2019-06-02,Velocidad del viento,4.0,m/s
3452,12015100,2019-06-03,Velocidad del viento,4.7,m/s
3453,12015100,2019-06-04,Velocidad del viento,2.7,m/s
3454,12015100,2019-06-05,Velocidad del viento,3.6,m/s
3455,12015100,2019-06-06,Velocidad del viento,3.4,m/s
3456,12015100,2019-06-07,Velocidad del viento,4.8,m/s
3457,12015100,2019-06-08,Velocidad del viento,5.2,m/s
3458,12015100,2019-06-09,Velocidad del viento,2.5,m/s
3459,12015100,2019-06-10,Velocidad del viento,2.8,m/s
3460,12015100,2019-06-11,Velocidad del viento,2.7,m/s
3461,12015100,2019-06-12,Velocidad del viento,3.0,m/s
3462,12015100,2019-06-13,Velocidad del viento,3.0,m/s
3463,12015100,2019-06-14,Velocidad del viento,3.9,m/s
3464,12015100,2019-06-15,Velocidad del viento,2.7,m/s
3465,12015100,2019-06-16,Velocidad del viento,3.3,m/s
3466,12015100,2019-06-17,Velocidad del viento,3.4,m/s
3467,12015100,2019-06-18,Velocidad del viento,5.2,m/s
3468,12015100,2019-06-19,Velocidad del viento,3.4,m/s
3469,12015100,2019-06-20,Velocidad del viento,3.3,m/s
3470,12015100,2019-06-21,Velocidad del viento,5.0,m/s
3471,12015100,2019-06-22,Velocidad del viento,2.4,m/s
3472,12015100,2019-06-23,Velocidad del viento,5.0,m/s
3473,12015100,2019-06-24,Velocidad del viento,3.4,m/s
3474,12015100,2019-06-25,Velocidad del viento,4.1,m/s
3475,12015100,2019-06-26,Velocidad del viento,3.3,m/s
3476,12015100,2019-06-27,Velocidad del viento,2.7,m/s
3477,12015100,2019-06-28,Velocidad del viento,2.9,m/s
3478,12015100,2019-06-29,Velocidad del viento,4.8,m/s
3479,12015100,2019-06-30,Velocidad del viento,3.5,m/s
3480,12015100,2019-07-01,Velocidad del viento,2.9,m/s
3481,12015100,2019-07-02,Velocidad del viento,6.3,m/s
3482,12015100,2019-07-03,Velocidad del viento,6.0,m/s
3483,12015100,2019-07-04,Velocidad del viento,4.7,m/s
3484,12015100,2019-07-05,Velocidad del viento,4.4,m/s
3485,12015100,2019-07-06,Velocidad del viento,5.6,m/s
3486,12015100,2019-07-07,Velocidad del viento,4.6,m/s
3487,12015100,2019-07-08,Velocidad del viento,5.1,m/s
3488,12015100,2019-07-09,Velocidad del viento,2.8,m/s
3489,12015100,2019-07-10,Velocidad del viento,3.6,m/s
3490,12015100,2019-07-11,Velocidad del viento,3.5,m/s
3491,12015100,2019-07-12,Velocidad del viento,3.5,m/s
3492,12015100,2019-07-13,Velocidad del viento,2.6,m/s
3493,12015100,2019-07-14,Velocidad del viento,3.6,m/s
3494,12015100,2019-07-15,Velocidad del viento,5.9,m/s
3495,12015100,2019-07-16,Velocidad del viento,6.8,m/s
3496,12015100,2019-07-17,Velocidad del viento,5.3,m/s
3497,12015100,2019-07-18,Velocidad del viento,4.1,m/s
3498,12015100,2019-07-19,Velocidad del viento,4.4,m/s
3499,12015100,2019-07-20,Velocidad del viento,5.8,m/s
3500,12015100,2019-07-21,Velocidad del viento,3.9,m/s
3501,12015100,2019-07-22,Velocidad del viento,7.2,m/s
3502,12015100,2019-07-23,Velocidad del viento,4.1,m/s
3503,12015100,2019-07-24,Velocidad del viento,3.4,m/s
3504,12015100,2019-07-25,Velocidad del viento,3.7,m/s
3505,12015100,2019-07-26,Velocidad del viento,4.6,m/s
3506,12015100,2019-07-27,Velocidad del viento,5.2,m/s
3507,12015100,2019-07-28,Velocidad del viento,4.4,m/s
3508,12015100,2019-07-29,Velocidad del viento,3.7,m/s
3509,12015100,2019-07-30,Velocidad del viento,4.5,m/s
3510,12015100,2019-07-31,Velocidad del viento,6.2,m/s
3511,12015100,2019-08-01,Velocidad del viento,4.3,m/s
3512,12015100,2019-08-02,Velocidad del viento,3.9,m/s
3513,12015100,2019-08-03,Velocidad del viento,3.8,m/s
3514,12015100,2019-08-04,Velocidad del viento,3.0,m/s
3515,12015100,2019-08-05,Velocidad del viento,6.2,m/s
3516,12015100,2019-08-06,Velocidad del viento,4.2,m/s
3517,12015100,2019-08-07,Velocidad del viento,3.6,m/s
3518,12015100,2019-08-08,Velocidad del viento,4.8,m/s
3519,12015100,2019-08-09,Velocidad del viento,3.5,m/s
3520,12015100,2019-08-10,Velocidad del viento,4.9,m/s
3521,12015100,2019-08-11,Velocidad del viento,3.9,m/s
3522,12015100,2019-08-12,Velocidad del viento,3.2,m/s
3523,12015100,2019-08-13,Velocidad del viento,2.6,m/s
3524,12015100,2019-08-14,Velocidad del viento,4.9,m/s
3525,12015100,2019-08-15,Velocidad del viento,4.9,m/s
3526,12015100,2019-08-16,Velocidad del viento,4.0,m/s
3527,12015100,2019-08-17,Velocidad del viento,4.7,m/s
3528,12015100,2019-08-18,Velocidad del viento,3.9,m/s
